max_depth,min_samples_split,prune,gain_ratio,min_entropy_decrease,repeating,accuracy,min_score,max_score,std_dev
5,10,True,False,0.0,False,0.7213322924923338,0.702719797596458,0.7424050632911392,0.0086243820504608
5,10,True,False,0.0,True,0.7215502862312749,0.7020872865275142,0.7449367088607595,0.00903974552754884
5,10,True,False,0.3,False,0.7214689437065148,0.702719797596458,0.7424050632911392,0.008560782314052348
5,10,True,False,0.3,True,0.7216919943314198,0.7020872865275142,0.7449367088607595,0.008977130426314223
5,10,True,True,0.0,False,0.722354978022242,0.7020872865275142,0.7398734177215189,0.008669533879698064
5,10,True,True,0.0,True,0.7222638676050248,0.7020872865275142,0.7398734177215189,0.008689621143114407
5,10,True,True,0.3,False,0.722354978022242,0.7020872865275142,0.7398734177215189,0.008669533879698064
5,10,True,True,0.3,True,0.7222638676050248,0.7020872865275142,0.7398734177215189,0.008689621143114407
20,1,False,False,0.0,False,0.6335570340835395,0.6246835443037975,0.6436708860759494,0.006298110401949892
20,1,False,False,0.0,True,0.6359596954339106,0.6278481012658228,0.6457938013915243,0.006166135248350957
20,1,False,False,0.3,False,0.6479806083315318,0.6367088607594936,0.6571790006325111,0.006598236386481442
20,1,False,False,0.3,True,0.649119848837861,0.6413662239089184,0.6565464895635673,0.0058726722995387105
20,1,False,True,0.0,False,0.7041645649684944,0.6881720430107527,0.713472485768501,0.00960430456875971
20,1,False,True,0.0,True,0.7107450820262773,0.6995572422517394,0.7291139240506329,0.00992379547403415
20,1,False,True,0.3,False,0.7037852985212051,0.687539531941809,0.7122074636306135,0.010092466417431752
20,1,False,True,0.3,True,0.7147944339025933,0.7014547754585705,0.7335443037974684,0.010601532970191337
20,1,True,False,0.0,False,0.6858213756715427,0.6628716002530044,0.7113924050632912,0.011048993099268678
20,1,True,False,0.0,True,0.6882463622607067,0.6571790006325111,0.7221518987341772,0.011909148982762784
20,1,True,False,0.3,False,0.6972299570052602,0.6710942441492727,0.7265822784810126,0.010643354233450145
20,1,True,False,0.3,True,0.6991790582790895,0.6755218216318786,0.7278481012658228,0.010200618432597244
20,1,True,True,0.0,False,0.7153350915539757,0.687539531941809,0.7386075949367089,0.009849925324236833
20,1,True,True,0.0,True,0.7173492501941569,0.7008222643896268,0.7411392405063291,0.008818130389029271
20,1,True,True,0.3,False,0.7177646033995468,0.6894370651486401,0.7386075949367089,0.009584791929014024
20,1,True,True,0.3,True,0.7198243316599813,0.7039848197343453,0.739240506329114,0.008449816214108287
20,2,False,False,0.0,False,0.6335570340835395,0.6246835443037975,0.6436708860759494,0.006298110401949892
20,2,False,False,0.0,True,0.6359596954339106,0.6278481012658228,0.6457938013915243,0.006166135248350957
20,2,False,False,0.3,False,0.6479806083315318,0.6367088607594936,0.6571790006325111,0.006598236386481442
20,2,False,False,0.3,True,0.649119848837861,0.6413662239089184,0.6565464895635673,0.0058726722995387105
20,2,False,True,0.0,False,0.7041645649684944,0.6881720430107527,0.713472485768501,0.00960430456875971
20,2,False,True,0.0,True,0.7107450820262773,0.6995572422517394,0.7291139240506329,0.00992379547403415
20,2,False,True,0.3,False,0.7037852985212051,0.687539531941809,0.7122074636306135,0.010092466417431752
20,2,False,True,0.3,True,0.7147944339025933,0.7014547754585705,0.7335443037974684,0.010601532970191337
20,2,True,False,0.0,False,0.6858213756715427,0.6628716002530044,0.7113924050632912,0.011048993099268678
20,2,True,False,0.0,True,0.6882463622607067,0.6571790006325111,0.7221518987341772,0.011909148982762784
20,2,True,False,0.3,False,0.6972299570052602,0.6710942441492727,0.7265822784810126,0.010643354233450145
20,2,True,False,0.3,True,0.6991790582790895,0.6755218216318786,0.7278481012658228,0.010200618432597244
20,2,True,True,0.0,False,0.7153350915539757,0.687539531941809,0.7386075949367089,0.009849925324236833
20,2,True,True,0.0,True,0.7173492501941569,0.7008222643896268,0.7411392405063291,0.008818130389029271
20,2,True,True,0.3,False,0.7177646033995468,0.6894370651486401,0.7386075949367089,0.009584791929014024
20,2,True,True,0.3,True,0.7198243316599813,0.7039848197343453,0.739240506329114,0.008449816214108287
20,10,False,False,0.0,False,0.638490780550685,0.6259493670886076,0.6445287792536369,0.0071738138730030624
20,10,False,False,0.0,True,0.6377305662975684,0.6253164556962025,0.6483238456672992,0.008411156712643742
20,10,False,False,0.3,False,0.6457024475776427,0.6322784810126583,0.6578115117014548,0.008140624637114409
20,10,False,False,0.3,True,0.6487396216142644,0.6375711574952562,0.6603415559772297,0.009726674837126888
20,10,False,True,0.0,False,0.7037848981977439,0.6888045540796964,0.713472485768501,0.009435055383845444
20,10,False,True,0.0,True,0.7126432557506465,0.7014547754585705,0.7329113924050633,0.010740352305493474
20,10,False,True,0.3,False,0.7042913073763601,0.6894370651486401,0.7126582278481013,0.00942004895570332
20,10,False,True,0.3,True,0.7154272652303061,0.7020872865275142,0.7341772151898734,0.010748573685793463
20,10,True,False,0.0,False,0.694152584087943,0.6685641998734978,0.7360759493670886,0.011099121578967015
20,10,True,False,0.0,True,0.6942947085244877,0.6666666666666666,0.7177215189873418,0.010926789134156775
20,10,True,False,0.3,False,0.6992647403101706,0.6691967109424415,0.7310126582278481,0.010771516766028133
20,10,True,False,0.3,True,0.700363493702912,0.6742567994939912,0.7284810126582278,0.010523555608200383
20,10,True,True,0.0,False,0.7174153035652807,0.6951296647691335,0.739240506329114,0.009457340519438586
20,10,True,True,0.0,True,0.7192625017013747,0.7020872865275142,0.739240506329114,0.008556280979288873
20,10,True,True,0.3,False,0.7180631838525529,0.6951296647691335,0.7386075949367089,0.009449591989562307
20,10,True,True,0.3,True,0.720057162987694,0.7039848197343453,0.739240506329114,0.008554175438965257
