max_depth,min_samples_split,prune,gain_ratio,min_entropy_decrease,repeating,accuracy,min_score,max_score,std_dev
20,1,False,True,0.0,True,0.8907057377972315,0.8865932047750229,0.8957280661460726,0.00358360684400439
20,1,False,True,0.3,False,0.8994306872120377,0.8948576675849403,0.9035812672176308,0.0035797805185911716
20,1,False,True,0.3,True,0.8990642213676413,0.8948576675849403,0.9058337161231051,0.004674541150755107
20,1,True,False,0.0,False,0.8985193851911185,0.8865932047750229,0.9100091827364556,0.005072399161274968
20,1,True,False,0.0,True,0.8999227266611072,0.8870523415977961,0.909967845659164,0.0050063907088715295
20,1,True,False,0.3,False,0.9024432152991053,0.8884297520661157,0.9155188246097336,0.005520820061857932
20,1,True,False,0.3,True,0.9034202938897473,0.8884297520661157,0.9168962350780532,0.00560765718245018
20,1,True,True,0.0,False,0.8994048911885801,0.8847037207165824,0.9136822773186408,0.0058479175213493155
20,1,True,True,0.0,True,0.902196913807554,0.8920532843362425,0.9127640036730946,0.004519284203248645
20,1,True,True,0.3,False,0.9005515209724506,0.8783287419651056,0.9163987138263664,0.007838591855674827
20,1,True,True,0.3,True,0.9015468688640276,0.8810289389067524,0.9163987138263664,0.007266648375616135
20,2,False,False,0.0,False,0.8903374581831174,0.8791915480018374,0.8971533516988063,0.0068753221642236404
20,2,False,False,0.0,True,0.8927253914684491,0.8833256775378961,0.8961874138723014,0.004845370077905658
20,2,False,False,0.3,False,0.9006244007705568,0.8966467615985301,0.9049586776859504,0.003085105365759864
20,2,False,False,0.3,True,0.901451057955004,0.9007808911345888,0.9026629935720843,0.0007011990443642075
20,2,False,True,0.0,False,0.8893269353661052,0.8801102434542949,0.8930211202938476,0.004747792341124818
20,2,False,True,0.0,True,0.8907057377972315,0.8865932047750229,0.8957280661460726,0.00358360684400439
20,2,False,True,0.3,False,0.8994306872120377,0.8948576675849403,0.9035812672176308,0.0035797805185911716
20,2,False,True,0.3,True,0.8990642213676413,0.8948576675849403,0.9058337161231051,0.004674541150755107
20,2,True,False,0.0,False,0.8985193851911185,0.8865932047750229,0.9100091827364556,0.005072399161274968
20,2,True,False,0.0,True,0.8999227266611072,0.8870523415977961,0.909967845659164,0.0050063907088715295
20,2,True,False,0.3,False,0.9024432152991053,0.8884297520661157,0.9155188246097336,0.005520820061857932
20,2,True,False,0.3,True,0.9034202938897473,0.8884297520661157,0.9168962350780532,0.00560765718245018
20,2,True,True,0.0,False,0.8994048911885801,0.8847037207165824,0.9136822773186408,0.0058479175213493155
20,2,True,True,0.0,True,0.902196913807554,0.8920532843362425,0.9127640036730946,0.004519284203248645
20,2,True,True,0.3,False,0.9005515209724506,0.8783287419651056,0.9163987138263664,0.007838591855674827
20,2,True,True,0.3,True,0.9015468688640276,0.8810289389067524,0.9163987138263664,0.007266648375616135
20,10,False,False,0.0,False,0.8975019329301703,0.8902662993572085,0.9039963252181902,0.0053784603932438965
20,10,False,False,0.0,True,0.8951138731027651,0.8925126320624713,0.8985307621671258,0.0024679749317631536
20,10,False,False,0.3,False,0.9012676141293504,0.8962350780532599,0.9049586776859504,0.0029963656733344077
20,10,False,False,0.3,True,0.9011755336806492,0.8994028479559026,0.9026629935720843,0.0012898647569378942
20,10,False,True,0.0,False,0.8942869628341712,0.8847037207165824,0.9003215434083601,0.005581449417197001
20,10,False,True,0.0,True,0.8941039829961198,0.889348025711662,0.8971533516988063,0.0031218563010218035
20,10,False,True,0.3,False,0.8996143841218381,0.8952687184198438,0.9053743683968764,0.0035873736071684974
20,10,False,True,0.3,True,0.8989723940030868,0.8939393939393939,0.9058337161231051,0.004866636605052134
20,10,True,False,0.0,False,0.9018074982927365,0.8884297520661157,0.9150596877869606,0.005214657650871819
20,10,True,False,0.0,True,0.9029719924429074,0.8888888888888888,0.9145613229214516,0.005283968824915631
20,10,True,False,0.3,False,0.9028032679912248,0.8865932047750229,0.918732782369146,0.005655704735421529
20,10,True,False,0.3,True,0.9035966800421639,0.8879706152433425,0.9178145087235996,0.005659633636318778
20,10,True,True,0.0,False,0.9032955250926604,0.8860817638952687,0.9155188246097336,0.005717222053025816
20,10,True,True,0.0,True,0.9045187786327804,0.8920532843362425,0.9177767570050528,0.004789003244753255
20,10,True,True,0.3,False,0.9010989267966759,0.8769513314967861,0.9163987138263664,0.007806449013085489
20,10,True,True,0.3,True,0.9016754777912334,0.8810289389067524,0.9168580615525952,0.007402742228253787
