max_depth,min_samples_split,prune,gain_ratio,min_entropy_decrease,repeating,accuracy,min_score,max_score,std_dev
20,10,False,True,0.0,True,0.931868131868132,0.9230769230769232,0.945054945054945,0.008256515206558642
20,10,False,True,0.3,False,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
20,10,False,True,0.3,True,0.912087912087912,0.8791208791208791,0.934065934065934,0.01846212925913205
20,10,True,False,0.0,False,0.9280879120879121,0.8681318681318682,0.989010989010989,0.02548668119371596
20,10,True,False,0.0,True,0.9284395604395604,0.8681318681318682,0.989010989010989,0.025605316029725673
20,10,True,False,0.3,False,0.890989010989011,0.5384615384615384,0.967032967032967,0.06746133777547302
20,10,True,False,0.3,True,0.891076923076923,0.5384615384615384,0.967032967032967,0.06753947676534768
20,10,True,True,0.0,False,0.9171868131868132,0.8461538461538461,0.967032967032967,0.02624124877707174
20,10,True,True,0.0,True,0.9163076923076923,0.8461538461538461,0.967032967032967,0.026101335732262376
20,10,True,True,0.3,False,0.8918681318681319,0.5384615384615384,0.956043956043956,0.061031231095071
20,10,True,True,0.3,True,0.8916923076923077,0.5384615384615384,0.956043956043956,0.06103608174268221
